epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
192,336.4,1.6453,1.01653,1.0431,0.78456,0.64857,0.69931,0.36057,1.70605,1.22268,1.05663,0.00764875,0.00764875,0.00764875
193,338.182,1.6189,1.12093,1.03568,0.75154,0.663,0.71027,0.45226,1.45527,1.08068,1.00597,0.00763637,0.00763637,0.00763637
194,340.059,1.83637,1.13823,1.06343,0.93497,0.59092,0.69851,0.37607,1.68413,1.21626,1.04533,0.007624,0.007624,0.007624
195,341.873,1.73709,1.16209,1.05465,0.89392,0.63014,0.69428,0.42609,1.47271,1.13951,0.99687,0.00761163,0.00761163,0.00761163
196,343.627,1.58205,1.12826,1.00673,0.82507,0.65753,0.71714,0.44514,1.45627,1.18115,0.98986,0.00759925,0.00759925,0.00759925
197,345.288,1.72097,1.15504,1.02842,0.91923,0.62365,0.72175,0.41514,1.58743,1.10493,1.02498,0.00758687,0.00758687,0.00758687
198,347.007,1.65865,1.03255,1.06494,0.91923,0.62365,0.72175,0.41514,1.58743,1.10493,1.02498,0.0075745,0.0075745,0.0075745
199,348.643,1.82005,1.06067,1.04569,0.92703,0.63014,0.72572,0.41492,1.51287,1.06704,1.01129,0.00756213,0.00756213,0.00756213
200,350.272,1.68882,1.12649,1.06506,0.8732,0.61644,0.70705,0.41774,1.54906,1.13904,1.024,0.00754975,0.00754975,0.00754975
201,352.082,1.80178,1.06907,1.07293,0.88418,0.61644,0.70823,0.40259,1.5782,1.15158,1.02999,0.00753737,0.00753737,0.00753737
202,353.852,1.83881,1.15714,1.0429,0.83077,0.60526,0.70832,0.42162,1.52465,1.08429,1.01403,0.007525,0.007525,0.007525
203,355.625,1.59881,1.03406,1.02082,0.80306,0.67033,0.72239,0.42286,1.54877,1.2191,1.02016,0.00751263,0.00751263,0.00751263
204,357.429,1.89298,1.22414,1.18499,0.77428,0.67123,0.73831,0.43634,1.44532,1.07726,0.9954,0.00750025,0.00750025,0.00750025
205,359.118,1.61623,1.05586,1.03206,0.78997,0.66983,0.7297,0.44196,1.50868,1.0936,1.00916,0.00748788,0.00748788,0.00748788
206,360.831,1.5487,1.01648,1.0051,0.78997,0.66983,0.7297,0.44196,1.50868,1.0936,1.00916,0.0074755,0.0074755,0.0074755
207,362.582,1.59608,1.0342,1.02797,0.86301,0.60412,0.70576,0.40947,1.56075,1.06424,1.04321,0.00746313,0.00746313,0.00746313
208,364.208,1.62689,1.05969,1.08292,0.94304,0.58904,0.74272,0.40202,1.61449,1.06925,1.03541,0.00745075,0.00745075,0.00745075
209,365.969,1.68627,1.00729,1.00959,0.92812,0.61644,0.74587,0.4319,1.49105,1.07771,1.00481,0.00743837,0.00743837,0.00743837
210,367.757,1.67767,1.08336,1.02561,0.83886,0.63014,0.66909,0.38099,1.64758,1.15034,1.03735,0.007426,0.007426,0.007426
211,369.527,1.55009,1.09556,1.02253,0.8944,0.69617,0.75028,0.44921,1.47162,1.05016,1.00066,0.00741363,0.00741363,0.00741363
212,371.426,1.54343,0.963,0.96588,0.84494,0.68493,0.72086,0.43235,1.46817,1.09962,0.99206,0.00740125,0.00740125,0.00740125
213,373.216,1.59564,1.11248,0.97315,0.90698,0.6679,0.74394,0.42831,1.55657,1.13448,1.00328,0.00738888,0.00738888,0.00738888
214,375.111,1.54374,1.07892,1.02836,0.90698,0.6679,0.74394,0.42831,1.55657,1.13448,1.00328,0.0073765,0.0073765,0.0073765
215,376.937,1.53262,0.97548,1.02377,0.86665,0.58904,0.67364,0.34391,1.76593,1.3227,1.06803,0.00736413,0.00736413,0.00736413
216,378.714,1.55628,1.04585,1.03642,0.79725,0.64384,0.70789,0.41687,1.50655,1.15844,0.99902,0.00735175,0.00735175,0.00735175
217,380.477,1.68492,1.11971,1.0473,0.93756,0.61708,0.7318,0.41478,1.48551,1.10917,0.99225,0.00733937,0.00733937,0.00733937
218,382.106,1.58826,1.05309,1.00822,0.80279,0.64384,0.70004,0.43754,1.38869,1.09289,0.99426,0.007327,0.007327,0.007327
219,383.745,1.59712,0.97264,1.01545,0.91976,0.67123,0.74284,0.43459,1.43837,1.04339,0.99072,0.00731462,0.00731462,0.00731462
220,385.5,1.55205,1.05647,1.03944,0.85929,0.60274,0.7194,0.42326,1.46338,1.08772,1.00555,0.00730225,0.00730225,0.00730225
221,387.298,1.61821,1.09207,1.01316,0.83443,0.60274,0.72334,0.45294,1.4488,1.10221,0.9951,0.00728988,0.00728988,0.00728988
222,389.175,1.50331,0.91176,0.98804,0.83443,0.60274,0.72334,0.45294,1.4488,1.10221,0.9951,0.0072775,0.0072775,0.0072775
223,390.98,1.55351,0.95099,1.00776,0.88421,0.62765,0.7368,0.44064,1.47386,1.04631,0.99586,0.00726512,0.00726512,0.00726512
224,392.632,1.42411,0.93614,0.9767,0.88782,0.60274,0.72021,0.45297,1.37577,1.11361,0.97649,0.00725275,0.00725275,0.00725275
225,394.323,1.5443,1.05995,0.97305,0.75572,0.65753,0.71851,0.44892,1.35118,1.02609,0.97156,0.00724038,0.00724038,0.00724038
226,396.087,1.57712,0.95192,1.00725,0.81217,0.7108,0.73823,0.41233,1.55524,1.09042,1.01837,0.007228,0.007228,0.007228
227,398.001,1.59936,0.98415,0.99653,0.76704,0.72169,0.73917,0.47805,1.31044,1.04131,0.96168,0.00721562,0.00721562,0.00721562
228,399.877,1.2957,0.92915,0.82646,0.78744,0.72603,0.74217,0.4275,1.47143,1.07418,0.99958,0.00720325,0.00720325,0.00720325
229,401.584,1.45924,1.04483,0.97512,0.75923,0.64384,0.7365,0.4575,1.3025,1.09904,0.95952,0.00719088,0.00719088,0.00719088
230,403.354,1.40731,0.95783,0.96486,0.75923,0.64384,0.7365,0.4575,1.3025,1.09904,0.95952,0.0071785,0.0071785,0.0071785
231,404.991,1.5235,0.94781,0.98135,0.84119,0.72561,0.75915,0.4256,1.50121,1.00702,0.98822,0.00716612,0.00716612,0.00716612
232,406.781,1.53466,0.93449,0.96622,0.74846,0.68493,0.74356,0.46019,1.32873,0.98872,0.95649,0.00715375,0.00715375,0.00715375
233,408.549,1.58099,0.88353,1.01385,0.89023,0.67123,0.76988,0.4193,1.53903,1.02605,0.99421,0.00714138,0.00714138,0.00714138
234,410.324,1.52622,0.90268,1.01293,0.76516,0.76712,0.76199,0.49605,1.33005,0.99539,0.95721,0.007129,0.007129,0.007129
235,412.39,1.39143,0.90055,0.98601,0.92164,0.65753,0.7736,0.47821,1.38046,0.95802,0.96239,0.00711662,0.00711662,0.00711662
236,414.157,1.47715,0.89685,1.02613,0.89439,0.69608,0.77077,0.45645,1.43406,0.95507,0.97718,0.00710425,0.00710425,0.00710425
237,415.93,1.53169,0.93409,1.0174,0.91229,0.68493,0.77107,0.47218,1.35719,0.96174,0.967,0.00709188,0.00709188,0.00709188
238,417.567,1.50568,0.90901,0.96533,0.91229,0.68493,0.77107,0.47218,1.35719,0.96174,0.967,0.0070795,0.0070795,0.0070795
239,419.323,1.52243,0.90933,0.96425,0.93385,0.67123,0.76473,0.48553,1.39087,1.01629,0.96918,0.00706712,0.00706712,0.00706712
240,420.951,1.44149,0.87199,0.9838,0.90964,0.68954,0.75807,0.4609,1.35335,0.98917,0.97413,0.00705475,0.00705475,0.00705475
241,422.858,1.55352,1.00111,0.99292,0.86382,0.6952,0.74496,0.43195,1.41331,1.0129,1.00237,0.00704238,0.00704238,0.00704238
242,424.488,1.3046,0.83138,0.96311,0.71922,0.73689,0.71524,0.43264,1.3824,0.99512,0.98583,0.00703,0.00703,0.00703
243,426.166,1.51263,0.96278,1.02115,0.85583,0.73189,0.74453,0.43615,1.44829,0.97425,0.99329,0.00701762,0.00701762,0.00701762
244,427.788,1.5333,0.99901,1.00519,0.8686,0.69863,0.74632,0.47843,1.32984,0.93495,0.9623,0.00700525,0.00700525,0.00700525
245,429.542,1.53704,0.97137,1.04823,0.91398,0.71233,0.75134,0.46167,1.41593,0.96653,0.97537,0.00699288,0.00699288,0.00699288
246,431.154,1.52515,1.00703,0.98082,0.91398,0.71233,0.75134,0.46167,1.41593,0.96653,0.97537,0.0069805,0.0069805,0.0069805
247,432.993,1.40207,0.90635,1.00938,0.90886,0.68308,0.74253,0.47415,1.29211,0.94529,0.95882,0.00696812,0.00696812,0.00696812
248,434.667,1.35937,0.87274,0.97836,0.92486,0.67453,0.76115,0.46102,1.44329,1.00828,0.98091,0.00695575,0.00695575,0.00695575
249,436.449,1.4854,0.99762,0.97379,0.91852,0.69863,0.7665,0.49177,1.29433,0.93942,0.95848,0.00694337,0.00694337,0.00694337
250,438.14,1.47831,0.93288,0.95409,0.90894,0.68371,0.77012,0.46057,1.38318,0.9585,0.97677,0.006931,0.006931,0.006931
251,439.887,1.49085,1.00498,1.1428,0.89588,0.67123,0.76463,0.48551,1.2773,0.96564,0.95099,0.00691862,0.00691862,0.00691862
252,441.667,1.39808,0.94445,1.00296,0.88357,0.71233,0.77287,0.49385,1.31579,0.94862,0.95972,0.00690625,0.00690625,0.00690625
253,443.414,1.4636,0.96665,0.97581,0.92784,0.70465,0.7673,0.49944,1.33819,0.93871,0.95617,0.00689388,0.00689388,0.00689388
254,445.231,1.48949,0.9282,1.05664,0.92784,0.70465,0.7673,0.49944,1.33819,0.93871,0.95617,0.0068815,0.0068815,0.0068815
255,447.287,1.51236,0.93,0.97402,0.89491,0.69863,0.77009,0.44711,1.47291,0.98053,0.98866,0.00686913,0.00686913,0.00686913
256,449.038,1.39785,0.97745,0.96436,0.96077,0.67101,0.76795,0.5082,1.30326,0.93131,0.95457,0.00685675,0.00685675,0.00685675
257,450.776,1.34966,0.87202,0.95332,0.91355,0.72379,0.78259,0.49943,1.3288,0.99003,0.94944,0.00684438,0.00684438,0.00684438
258,452.504,1.51436,0.87907,0.99298,0.88641,0.74834,0.78689,0.4813,1.36957,0.92408,0.96161,0.006832,0.006832,0.006832
259,454.14,1.51615,0.93533,0.97913,0.85473,0.72538,0.77844,0.49469,1.28329,0.89757,0.94721,0.00681962,0.00681962,0.00681962
260,455.896,1.4796,0.88138,0.98852,0.89712,0.75342,0.7879,0.47939,1.44844,0.88325,0.97326,0.00680725,0.00680725,0.00680725
261,457.633,1.3999,0.9509,0.94517,0.88468,0.73569,0.78548,0.51846,1.23282,0.84901,0.93725,0.00679488,0.00679488,0.00679488
262,459.551,1.33997,0.84846,0.95885,0.88468,0.73569,0.78548,0.51846,1.23282,0.84901,0.93725,0.0067825,0.0067825,0.0067825
263,461.428,1.33404,0.86652,0.96192,0.8438,0.74,0.77969,0.48174,1.39477,0.91385,0.98004,0.00677013,0.00677013,0.00677013
264,463.228,1.26464,0.84167,0.96356,0.93771,0.68493,0.7846,0.52149,1.29547,0.89165,0.94608,0.00675775,0.00675775,0.00675775
265,464.996,1.3661,0.85118,0.99485,0.94291,0.6788,0.77608,0.48407,1.27279,0.90288,0.9487,0.00674538,0.00674538,0.00674538
266,466.741,1.48029,0.89476,1.01286,0.9009,0.74726,0.79555,0.50676,1.26615,0.86455,0.94331,0.006733,0.006733,0.006733
267,468.542,1.36322,0.84718,0.95102,0.88685,0.75342,0.78547,0.50208,1.28867,0.88641,0.95153,0.00672063,0.00672063,0.00672063
268,470.15,1.44061,0.88452,0.9659,0.93006,0.73973,0.79489,0.51032,1.22799,0.85623,0.93826,0.00670825,0.00670825,0.00670825
269,471.811,1.35542,0.79695,0.94636,0.9443,0.69673,0.78496,0.50081,1.37474,0.95559,0.9685,0.00669588,0.00669588,0.00669588
270,473.58,1.36524,0.80379,0.9724,0.9443,0.69673,0.78496,0.50081,1.37474,0.95559,0.9685,0.0066835,0.0066835,0.0066835
271,475.319,1.5661,0.89203,0.95232,0.92683,0.69416,0.76742,0.4307,1.5762,1.03388,1.01586,0.00667113,0.00667113,0.00667113
272,476.869,1.452,0.84335,0.99032,0.87114,0.69863,0.77029,0.5131,1.27196,0.93543,0.95074,0.00665875,0.00665875,0.00665875
273,478.591,1.27604,0.78665,0.92443,0.96148,0.68394,0.77982,0.51159,1.22728,0.91946,0.94049,0.00664638,0.00664638,0.00664638
274,480.169,1.29378,0.83887,0.96357,0.88983,0.66394,0.75798,0.49145,1.29117,0.91554,0.96006,0.006634,0.006634,0.006634
275,481.898,1.37161,0.8697,0.98081,0.94394,0.69863,0.78675,0.49537,1.22809,0.9217,0.93723,0.00662162,0.00662162,0.00662162
276,483.51,1.44228,0.88993,0.98198,0.87204,0.73973,0.78394,0.49428,1.2664,0.88176,0.94894,0.00660925,0.00660925,0.00660925
277,485.148,1.44197,0.87773,0.9817,0.9267,0.69279,0.7851,0.50105,1.22559,0.86322,0.9438,0.00659688,0.00659688,0.00659688
278,486.86,1.33774,0.82624,0.96946,0.9267,0.69279,0.7851,0.50105,1.22559,0.86322,0.9438,0.0065845,0.0065845,0.0065845
279,488.519,1.29408,0.78231,0.97172,0.91173,0.70755,0.78289,0.50057,1.24183,0.8533,0.94927,0.00657213,0.00657213,0.00657213
280,490.236,1.24186,0.75909,0.9498,0.95056,0.72603,0.80372,0.53123,1.21772,0.80997,0.9312,0.00655975,0.00655975,0.00655975
281,492.114,1.38717,0.95214,1.0209,0.96253,0.70381,0.81248,0.52786,1.23875,0.87478,0.93496,0.00654738,0.00654738,0.00654738
282,493.983,1.4832,1.04996,0.97495,0.92132,0.72603,0.80133,0.5311,1.21195,0.81801,0.93149,0.006535,0.006535,0.006535
283,495.634,1.39183,0.87402,0.98747,0.95264,0.71233,0.81122,0.52292,1.20366,0.81971,0.92418,0.00652262,0.00652262,0.00652262
284,497.357,1.30013,0.75665,0.96654,0.97618,0.73973,0.8085,0.54092,1.17587,0.80754,0.92543,0.00651025,0.00651025,0.00651025
285,499.15,1.35018,0.83135,0.93976,0.91736,0.72603,0.79722,0.50719,1.29925,0.89134,0.95102,0.00649788,0.00649788,0.00649788
286,500.748,1.35137,0.82529,0.96428,0.91736,0.72603,0.79722,0.50719,1.29925,0.89134,0.95102,0.0064855,0.0064855,0.0064855
287,502.342,1.41701,0.85829,0.96683,0.94362,0.68493,0.78289,0.46233,1.41228,0.90342,0.9791,0.00647313,0.00647313,0.00647313
288,504.043,1.40696,0.86002,0.96762,0.96623,0.69863,0.78772,0.52108,1.21133,0.87342,0.94474,0.00646075,0.00646075,0.00646075
289,505.659,1.31177,0.79719,0.96761,0.96377,0.69863,0.78526,0.50515,1.32388,0.94426,0.96669,0.00644837,0.00644837,0.00644837
290,507.422,1.20811,0.75864,0.96801,0.98074,0.69775,0.78695,0.52793,1.21458,0.88824,0.93865,0.006436,0.006436,0.006436
291,509.169,1.32757,0.79403,0.94103,0.93965,0.68493,0.78136,0.52524,1.26646,0.86211,0.95023,0.00642362,0.00642362,0.00642362
292,510.759,1.42234,0.84061,0.92436,0.9372,0.68493,0.77981,0.53177,1.21875,0.85128,0.94044,0.00641125,0.00641125,0.00641125
293,512.418,1.25521,0.74762,0.92518,0.94326,0.68493,0.78097,0.55125,1.19699,0.84352,0.93347,0.00639887,0.00639887,0.00639887
294,514.214,1.2458,0.71535,0.91629,0.94326,0.68493,0.78097,0.55125,1.19699,0.84352,0.93347,0.0063865,0.0063865,0.0063865
295,516.025,1.36416,0.85853,0.96793,0.87501,0.71233,0.77658,0.52169,1.21077,0.86112,0.93645,0.00637413,0.00637413,0.00637413
296,517.786,1.25506,0.80172,0.99542,0.88947,0.65753,0.7698,0.51282,1.23243,0.92563,0.95083,0.00636175,0.00636175,0.00636175
297,519.648,1.32798,0.81849,0.97221,0.9244,0.67001,0.77168,0.51973,1.22845,0.89365,0.94541,0.00634937,0.00634937,0.00634937
298,521.314,1.44948,0.86961,0.9417,0.93417,0.67123,0.7735,0.50517,1.24118,0.86631,0.94356,0.006337,0.006337,0.006337
299,523.123,1.38934,0.82573,0.96282,0.93785,0.64384,0.77762,0.52886,1.15096,0.81425,0.91892,0.00632462,0.00632462,0.00632462
300,524.827,1.31453,0.77333,0.9306,0.8274,0.73973,0.78534,0.52716,1.19134,0.82505,0.93249,0.00631225,0.00631225,0.00631225
301,526.599,1.38884,0.86076,0.96484,0.85852,0.74817,0.78563,0.53526,1.16547,0.837,0.92118,0.00629987,0.00629987,0.00629987
302,528.971,1.32752,0.79808,0.94053,0.85852,0.74817,0.78563,0.53526,1.16547,0.837,0.92118,0.0062875,0.0062875,0.0062875
303,530.617,1.38148,0.86355,0.97119,0.85687,0.7381,0.76677,0.46163,1.39245,0.93354,0.96977,0.00627513,0.00627513,0.00627513
304,532.355,1.37169,0.8405,0.95697,0.8553,0.71233,0.77801,0.52389,1.22007,0.85418,0.93454,0.00626275,0.00626275,0.00626275
305,534.097,1.25828,0.86654,0.94255,0.92707,0.69662,0.7873,0.52256,1.17128,0.82521,0.91453,0.00625038,0.00625038,0.00625038
306,535.725,1.25401,0.81173,0.91637,0.93738,0.69863,0.79462,0.53162,1.16339,0.83291,0.91061,0.006238,0.006238,0.006238
307,537.531,1.19056,0.72828,0.8977,0.92729,0.72603,0.79567,0.51636,1.27022,0.81995,0.93104,0.00622563,0.00622563,0.00622563
308,539.138,1.30535,0.8112,0.96489,0.98113,0.7121,0.80049,0.53543,1.18826,0.80092,0.91682,0.00621325,0.00621325,0.00621325
309,540.897,1.40702,0.7867,0.94581,0.946,0.72001,0.80386,0.56456,1.16115,0.82742,0.92021,0.00620088,0.00620088,0.00620088
310,542.629,1.22973,0.76242,0.93834,0.946,0.72001,0.80386,0.56456,1.16115,0.82742,0.92021,0.0061885,0.0061885,0.0061885
311,544.385,1.2987,0.80003,0.92342,0.91565,0.74357,0.80222,0.55115,1.24459,0.84333,0.93807,0.00617613,0.00617613,0.00617613
312,546.12,1.25533,0.75728,0.96209,0.89657,0.76712,0.81011,0.56405,1.09969,0.79159,0.90449,0.00616375,0.00616375,0.00616375
313,547.822,1.43427,0.83008,1.01537,0.89976,0.7378,0.80452,0.51006,1.25999,0.85283,0.93388,0.00615138,0.00615138,0.00615138
314,549.572,1.21965,0.73282,0.92323,0.96045,0.6654,0.79187,0.55773,1.09065,0.82328,0.91088,0.006139,0.006139,0.006139
315,551.33,1.20515,0.7273,0.91327,0.98194,0.65753,0.79169,0.51557,1.25574,0.81132,0.94153,0.00612663,0.00612663,0.00612663
316,552.961,1.34117,0.76809,0.94388,0.92262,0.67123,0.78867,0.53264,1.14054,0.79056,0.91207,0.00611425,0.00611425,0.00611425
317,554.715,1.31696,0.76934,0.9508,0.8681,0.73973,0.79377,0.53237,1.1663,0.78042,0.92403,0.00610187,0.00610187,0.00610187
318,556.318,1.23307,0.72945,0.93838,0.8681,0.73973,0.79377,0.53237,1.1663,0.78042,0.92403,0.0060895,0.0060895,0.0060895
319,557.956,1.27555,0.79182,0.93073,0.92624,0.68813,0.7884,0.52405,1.20937,0.84812,0.93073,0.00607713,0.00607713,0.00607713
320,559.585,1.29015,0.75705,0.94181,0.9617,0.68799,0.78978,0.54644,1.16512,0.85484,0.91328,0.00606475,0.00606475,0.00606475
321,561.225,1.26379,0.74746,0.93852,0.95884,0.69863,0.79223,0.53198,1.25855,0.85012,0.93834,0.00605238,0.00605238,0.00605238
322,562.852,1.16755,0.72697,0.93623,0.9319,0.71233,0.78557,0.55305,1.15349,0.8329,0.93099,0.00604,0.00604,0.00604
323,564.642,1.30857,0.78198,0.91292,0.88388,0.72993,0.78025,0.52875,1.18571,0.82583,0.93483,0.00602762,0.00602762,0.00602762
324,566.378,1.238,0.74048,0.93626,0.94153,0.68493,0.77677,0.53699,1.16671,0.80053,0.92664,0.00601525,0.00601525,0.00601525
325,568.092,1.2915,1.07326,0.94821,0.98025,0.67997,0.79317,0.56026,1.13389,0.81236,0.92121,0.00600287,0.00600287,0.00600287
326,569.73,1.27267,0.74611,0.954,0.98025,0.67997,0.79317,0.56026,1.13389,0.81236,0.92121,0.0059905,0.0059905,0.0059905
327,571.446,1.19822,0.71738,0.88557,0.92407,0.72603,0.79682,0.53383,1.19416,0.81254,0.91984,0.00597812,0.00597812,0.00597812
328,573.162,1.21912,0.69773,0.95281,0.95526,0.72603,0.79891,0.54497,1.18659,0.83334,0.92171,0.00596575,0.00596575,0.00596575
329,574.995,1.34777,0.75875,0.97563,0.94798,0.72603,0.79184,0.54383,1.13508,0.80223,0.91398,0.00595338,0.00595338,0.00595338
330,576.648,1.3439,0.75869,0.95219,0.96301,0.72603,0.79473,0.55838,1.1398,0.80624,0.91211,0.005941,0.005941,0.005941
331,578.401,1.31007,0.79646,0.91715,0.942,0.72603,0.79284,0.52919,1.17955,0.82048,0.91851,0.00592862,0.00592862,0.00592862
332,580.132,1.32027,0.74138,0.92048,0.96343,0.72186,0.7958,0.55005,1.14012,0.78546,0.91257,0.00591625,0.00591625,0.00591625
333,581.867,1.27385,0.75232,0.92685,0.94622,0.72306,0.80052,0.54085,1.17223,0.78197,0.90914,0.00590387,0.00590387,0.00590387
334,583.441,1.24863,0.67932,0.92986,0.94622,0.72306,0.80052,0.54085,1.17223,0.78197,0.90914,0.0058915,0.0058915,0.0058915
335,585.213,1.23621,0.70228,0.91075,0.9002,0.78082,0.81614,0.58925,1.08087,0.77143,0.89387,0.00587912,0.00587912,0.00587912
336,587.125,1.29082,0.76196,0.92891,0.93147,0.74486,0.81946,0.56725,1.13299,0.75175,0.90172,0.00586675,0.00586675,0.00586675
337,589.014,1.28758,0.7823,0.98088,0.92569,0.73973,0.8164,0.56883,1.1248,0.83508,0.90617,0.00585438,0.00585438,0.00585438
338,590.791,1.25921,0.73847,0.91014,0.89199,0.79197,0.81627,0.54607,1.2893,0.82388,0.93372,0.005842,0.005842,0.005842
339,592.445,1.2901,0.74736,0.90864,0.91922,0.77945,0.80564,0.56078,1.18472,0.77432,0.91799,0.00582962,0.00582962,0.00582962
340,594.116,1.33811,0.76948,0.93071,0.9209,0.75342,0.80311,0.5677,1.07674,0.77567,0.9,0.00581725,0.00581725,0.00581725
341,595.9,1.17577,0.70276,0.93795,0.89525,0.73973,0.79131,0.53034,1.19818,0.81906,0.9179,0.00580487,0.00580487,0.00580487
342,597.575,1.32847,0.73278,0.95408,0.89525,0.73973,0.79131,0.53034,1.19818,0.81906,0.9179,0.0057925,0.0057925,0.0057925
343,599.335,1.15007,0.65756,0.89689,0.94534,0.71083,0.77971,0.52511,1.189,0.82151,0.91901,0.00578013,0.00578013,0.00578013
344,600.988,1.17352,0.72025,0.87904,0.90777,0.72603,0.78204,0.53459,1.15979,0.84532,0.91498,0.00576775,0.00576775,0.00576775
345,602.808,1.19664,0.78284,0.91841,0.95938,0.69863,0.7851,0.54386,1.13945,0.83533,0.91028,0.00575538,0.00575538,0.00575538
346,604.599,1.2102,0.69416,0.90708,0.94519,0.7087,0.79289,0.5298,1.18722,0.80125,0.9152,0.005743,0.005743,0.005743
347,606.257,1.18719,0.66635,0.90844,0.94204,0.69863,0.79262,0.56075,1.08539,0.75063,0.90274,0.00573063,0.00573063,0.00573063
348,607.94,1.14846,0.67109,0.92412,0.9076,0.73973,0.79611,0.54789,1.16647,0.79207,0.91113,0.00571825,0.00571825,0.00571825
349,609.574,1.16968,0.67762,0.91111,0.9303,0.7314,0.79874,0.56066,1.09658,0.77684,0.90409,0.00570587,0.00570587,0.00570587
350,611.241,1.21235,0.6689,0.89489,0.9303,0.7314,0.79874,0.56066,1.09658,0.77684,0.90409,0.0056935,0.0056935,0.0056935
351,613.148,1.26255,0.78586,0.92809,0.90802,0.71233,0.79451,0.53137,1.16302,0.81791,0.91092,0.00568113,0.00568113,0.00568113
352,615.041,1.20006,0.73541,0.95168,0.95487,0.68493,0.79439,0.55422,1.15204,0.79689,0.91192,0.00566875,0.00566875,0.00566875
353,616.679,1.19656,0.71276,0.95039,0.92642,0.68999,0.7934,0.53189,1.15021,0.80705,0.91519,0.00565637,0.00565637,0.00565637
354,618.303,1.17066,0.68951,0.91131,0.93838,0.69863,0.79702,0.5431,1.15367,0.81202,0.9141,0.005644,0.005644,0.005644
355,620.033,1.27054,0.79009,0.97083,0.90562,0.75342,0.80192,0.57772,1.15913,0.80009,0.91515,0.00563163,0.00563163,0.00563163
356,621.764,1.26444,1.14255,0.88563,0.90079,0.75342,0.80349,0.53903,1.20824,0.78146,0.91457,0.00561925,0.00561925,0.00561925
357,623.386,1.22927,1.04424,0.94894,0.93151,0.74526,0.80158,0.5809,1.11187,0.76696,0.90422,0.00560687,0.00560687,0.00560687
358,624.98,1.16044,0.66064,0.90097,0.93151,0.74526,0.80158,0.5809,1.11187,0.76696,0.90422,0.0055945,0.0055945,0.0055945
359,626.63,1.11815,0.66512,0.92547,0.94802,0.74959,0.80758,0.5405,1.195,0.78311,0.91917,0.00558213,0.00558213,0.00558213
360,628.504,1.20708,0.67901,0.93943,0.9275,0.73973,0.80537,0.57122,1.13992,0.78008,0.90325,0.00556975,0.00556975,0.00556975
361,630.147,1.27229,0.76696,0.91137,0.90048,0.75342,0.8041,0.55314,1.15589,0.78965,0.90431,0.00555737,0.00555737,0.00555737
362,631.886,1.11564,0.69679,0.87792,0.93687,0.73973,0.80976,0.5736,1.09606,0.77688,0.90176,0.005545,0.005545,0.005545
363,633.633,1.16033,0.71126,0.91497,0.93572,0.72603,0.80874,0.56647,1.11357,0.79643,0.90213,0.00553263,0.00553263,0.00553263
364,635.534,1.15699,0.76113,0.92891,0.95969,0.71233,0.80277,0.54928,1.15763,0.85524,0.91279,0.00552025,0.00552025,0.00552025
365,637.333,1.25418,0.7595,0.91419,0.90924,0.73973,0.79889,0.56442,1.11391,0.79172,0.90541,0.00550787,0.00550787,0.00550787
366,639.036,1.17369,0.69644,0.89756,0.90924,0.73973,0.79889,0.56442,1.11391,0.79172,0.90541,0.0054955,0.0054955,0.0054955
367,640.713,1.20982,0.69925,0.88757,0.96211,0.69571,0.79991,0.56103,1.14411,0.76528,0.90762,0.00548313,0.00548313,0.00548313
368,642.362,1.18772,0.67875,0.90843,0.86838,0.75342,0.79673,0.53579,1.17152,0.78682,0.91071,0.00547075,0.00547075,0.00547075
369,643.968,1.0064,0.73652,0.78551,0.9238,0.71233,0.80192,0.57059,1.16127,0.77982,0.9124,0.00545837,0.00545837,0.00545837
370,645.597,1.11056,0.6769,0.93349,0.87248,0.74987,0.80267,0.56959,1.14526,0.78616,0.9068,0.005446,0.005446,0.005446
371,647.334,1.40795,1.04743,0.98289,0.88597,0.74512,0.80905,0.56944,1.11984,0.76471,0.89829,0.00543363,0.00543363,0.00543363
372,649.086,1.10737,0.67542,0.95041,0.95993,0.71233,0.81274,0.57885,1.12955,0.78533,0.89941,0.00542125,0.00542125,0.00542125
373,650.834,1.13348,0.6601,0.89235,0.95463,0.71233,0.81398,0.5557,1.17094,0.77463,0.90434,0.00540887,0.00540887,0.00540887
374,652.626,1.02612,0.78355,0.78859,0.95463,0.71233,0.81398,0.5557,1.17094,0.77463,0.90434,0.0053965,0.0053965,0.0053965
375,654.397,1.14106,0.70485,0.90218,0.90158,0.78082,0.81721,0.5701,1.08233,0.76272,0.89653,0.00538413,0.00538413,0.00538413
376,656.169,1.10452,0.65403,0.91196,0.90512,0.78415,0.81681,0.56969,1.13814,0.78297,0.91239,0.00537175,0.00537175,0.00537175
377,658.132,1.19424,0.70512,0.92197,0.90038,0.78082,0.81721,0.56259,1.13946,0.78106,0.90891,0.00535937,0.00535937,0.00535937
378,660.085,1.03228,0.62275,0.91613,0.88628,0.78082,0.81135,0.59257,1.07999,0.77014,0.89788,0.005347,0.005347,0.005347
379,662.1,1.13689,0.69824,0.91883,0.8797,0.80144,0.8152,0.57397,1.09389,0.77641,0.89367,0.00533463,0.00533463,0.00533463
