epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,64.9079,3.61086,4.71803,1.71965,0.00214,0.12329,0.00124,0.00039,3.24017,4.01969,1.64685,0.00183665,0.00183665,0.00183665
68,65.6993,3.38894,4.68537,1.67181,0.00214,0.12329,0.00172,0.00062,3.21779,4.04098,1.61106,0.00183418,0.00183418,0.00183418
69,66.4894,3.47181,4.55303,1.61701,0.00333,0.19178,0.00247,0.00078,3.20827,4.10257,1.60529,0.0018317,0.0018317,0.0018317
70,67.4403,3.65649,4.53292,1.72546,0.00333,0.19178,0.00247,0.00078,3.20827,4.10257,1.60529,0.00182923,0.00182923,0.00182923
71,68.4776,3.45779,4.42156,1.64777,0.0031,0.17808,0.00243,0.00072,3.19742,4.13018,1.56149,0.00182675,0.00182675,0.00182675
72,69.3451,3.65331,4.92632,1.69556,0.00071,0.0411,0.0004,0.00014,3.36018,4.12121,1.7126,0.00182428,0.00182428,0.00182428
73,70.1801,3.59912,4.68784,1.82578,0.00214,0.12329,0.00137,0.00045,3.15502,4.04159,1.57856,0.0018218,0.0018218,0.0018218
74,71.0143,3.43815,4.58411,1.6385,0.00167,0.09589,0.00102,0.00037,3.12635,4.06147,1.59423,0.00181932,0.00181932,0.00181932
75,71.8181,3.37858,4.4249,1.62161,0.00076,0.0411,0.00043,0.0001,3.14203,4.05864,1.61602,0.00181685,0.00181685,0.00181685
76,72.6666,3.38193,4.4829,1.68181,0.0024,0.13699,0.0016,0.00069,3.23969,4.04582,1.62548,0.00181438,0.00181438,0.00181438
77,73.5999,3.73995,4.33882,1.71117,0.00262,0.15068,0.00194,0.00077,2.94858,3.96822,1.50252,0.0018119,0.0018119,0.0018119
78,74.3487,3.30653,4.67241,1.65272,0.00262,0.15068,0.00194,0.00077,2.94858,3.96822,1.50252,0.00180943,0.00180943,0.00180943
79,75.1697,3.26882,4.34736,1.56748,0.0024,0.13699,0.00178,0.00058,3.09774,4.01397,1.53476,0.00180695,0.00180695,0.00180695
80,76.2089,3.50461,4.95626,1.66213,0.0031,0.17808,0.00205,0.00072,3.06182,3.98841,1.52673,0.00180448,0.00180448,0.00180448
81,77.0517,3.60473,4.77509,1.6574,0.00286,0.16438,0.00201,0.00072,2.99796,3.97704,1.50892,0.001802,0.001802,0.001802
82,77.8508,3.35405,4.27241,1.55226,0.00262,0.15068,0.00341,0.00136,3.02698,3.98857,1.51173,0.00179952,0.00179952,0.00179952
83,78.8588,3.35202,4.35166,1.58855,0.00318,0.17808,0.00701,0.0031,3.13144,3.96099,1.50484,0.00179705,0.00179705,0.00179705
84,79.8471,3.37039,4.36052,1.61976,0.00305,0.16438,0.00254,0.00079,3.33495,4.0968,1.59895,0.00179458,0.00179458,0.00179458
85,80.6788,3.38873,4.10146,1.52741,0.00207,0.10959,0.00876,0.004,3.33968,4.14028,1.59074,0.0017921,0.0017921,0.0017921
86,81.7091,3.51539,4.22751,1.62763,0.00207,0.10959,0.00876,0.004,3.33968,4.14028,1.59074,0.00178962,0.00178962,0.00178962
87,82.7627,3.55475,4.31117,1.67891,0.00294,0.15068,0.0035,0.00113,3.14614,4.06475,1.53652,0.00178715,0.00178715,0.00178715
88,83.6191,3.25942,4.4601,1.57737,0.00412,0.20548,0.00333,0.00114,3.00592,3.96786,1.50732,0.00178468,0.00178468,0.00178468
89,84.7153,3.50862,4.18855,1.66805,0.00492,0.23288,0.00462,0.00162,3.02264,3.94105,1.52678,0.0017822,0.0017822,0.0017822
90,85.5541,3.45747,4.19497,1.58625,0.00463,0.26027,0.00393,0.00126,3.21472,4.03301,1.54846,0.00177973,0.00177973,0.00177973
91,86.3759,3.42909,4.32648,1.58665,0.0031,0.17808,0.00368,0.00092,3.50739,4.09855,1.63103,0.00177725,0.00177725,0.00177725
92,87.2392,3.28102,4.28395,1.78626,0.00262,0.15068,0.00301,0.00077,3.47333,4.14969,1.64569,0.00177477,0.00177477,0.00177477
93,88.0309,3.37785,4.15585,1.5515,0.00243,0.13699,0.00199,0.00045,3.49087,4.10326,1.66281,0.0017723,0.0017723,0.0017723
94,88.8718,3.5251,4.16128,1.65489,0.00243,0.13699,0.00199,0.00045,3.49087,4.10326,1.66281,0.00176983,0.00176983,0.00176983
95,90.1963,3.36399,4.1312,1.58111,0.00246,0.12329,0.00142,0.0003,3.47453,4.03113,1.67182,0.00176735,0.00176735,0.00176735
96,91.9977,3.4325,4.20298,1.61543,0.00371,0.17808,0.00222,0.00055,3.29878,4.00221,1.61028,0.00176487,0.00176487,0.00176487
97,93.2533,3.3231,4.03901,1.49437,0.00332,0.16438,0.00211,0.00067,3.21554,3.94326,1.60573,0.0017624,0.0017624,0.0017624
98,94.6017,3.37207,4.34919,1.56898,0.00388,0.19178,0.00267,0.00093,3.193,3.91655,1.60911,0.00175993,0.00175993,0.00175993
99,95.878,3.34806,4.25358,1.60843,0.00414,0.19178,0.00336,0.00109,3.23581,3.96568,1.6468,0.00175745,0.00175745,0.00175745
100,97.0817,3.51123,4.32348,1.854,0.00413,0.20548,0.00396,0.00103,3.36928,3.84497,1.73296,0.00175497,0.00175497,0.00175497
101,98.3848,3.34624,4.22045,1.62196,0.0024,0.13699,0.00185,0.00052,3.51051,3.92455,1.7889,0.0017525,0.0017525,0.0017525
102,99.9991,3.18126,4.05112,1.61175,0.0024,0.13699,0.00185,0.00052,3.51051,3.92455,1.7889,0.00175003,0.00175003,0.00175003
103,101.27,3.23873,4.17361,1.67112,0.00304,0.16438,0.00265,0.00075,3.32497,3.90553,1.76041,0.00174755,0.00174755,0.00174755
104,102.534,3.46426,4.10933,1.75652,0.00336,0.16438,0.00272,0.00083,3.26428,3.96537,1.69008,0.00174508,0.00174508,0.00174508
105,103.843,3.62918,4.02427,1.78022,0.00388,0.16438,0.00264,0.00065,3.30046,4.05346,1.70918,0.0017426,0.0017426,0.0017426
106,105.136,3.41164,4.15964,1.66998,0.00394,0.16438,0.00283,0.00062,3.37293,4.06153,1.71542,0.00174013,0.00174013,0.00174013
107,107.036,3.34527,3.99534,1.56332,0.00299,0.13699,0.00328,0.00089,3.44789,3.99102,1.70368,0.00173765,0.00173765,0.00173765
108,108.281,3.46535,4.16444,1.64301,0.00299,0.16438,0.00415,0.00104,3.53458,3.98055,1.71528,0.00173518,0.00173518,0.00173518
109,109.692,3.52323,4.21329,1.53556,0.00333,0.19178,0.0077,0.00266,3.38862,3.92233,1.64057,0.0017327,0.0017327,0.0017327
110,110.695,3.4337,4.22842,1.61336,0.00333,0.19178,0.0077,0.00266,3.38862,3.92233,1.64057,0.00173023,0.00173023,0.00173023
111,111.602,3.38616,4.0792,1.61296,0.00405,0.23288,0.00577,0.00222,3.13363,3.91326,1.56739,0.00172775,0.00172775,0.00172775
112,112.377,3.15589,4.62534,1.52651,0.00278,0.15068,0.00179,0.00073,3.18282,3.87177,1.59157,0.00172527,0.00172527,0.00172527
113,113.16,3.41214,4.25082,1.63613,0.00104,0.05479,0.00058,0.00027,3.32586,3.92231,1.68341,0.0017228,0.0017228,0.0017228
114,114.075,3.45845,4.02639,1.59748,0.00105,0.05479,0.00056,0.0002,3.3814,3.9386,1.73098,0.00172033,0.00172033,0.00172033
115,114.867,3.37016,4.11043,1.64259,0.00177,0.09589,0.00101,0.00032,3.34756,3.93146,1.74323,0.00171785,0.00171785,0.00171785
116,115.712,3.551,4.10542,1.67495,0.00175,0.09589,0.00104,0.00042,3.32887,3.92436,1.71461,0.00171537,0.00171537,0.00171537
117,116.502,3.39224,4.00168,1.56411,0.00222,0.10959,0.00142,0.00045,3.37217,3.86486,1.74997,0.0017129,0.0017129,0.0017129
118,117.354,3.29742,4.04669,1.5622,0.00222,0.10959,0.00142,0.00045,3.37217,3.86486,1.74997,0.00171043,0.00171043,0.00171043
119,118.267,3.44538,4.04414,1.62771,0.00358,0.16438,0.00226,0.00085,3.37022,3.81593,1.75101,0.00170795,0.00170795,0.00170795
120,119.113,3.36254,4.03848,1.63871,0.0047,0.21918,0.00332,0.00113,3.2421,3.88359,1.71266,0.00170548,0.00170548,0.00170548
121,120.091,3.38512,4.05796,1.71338,0.00277,0.13699,0.00185,0.00071,3.18946,3.99753,1.72403,0.001703,0.001703,0.001703
122,121.149,3.13938,3.98296,1.66135,0.00222,0.10959,0.00143,0.00053,3.12229,4.01383,1.70175,0.00170053,0.00170053,0.00170053
123,122.001,3.32165,4.11339,1.63958,0.00224,0.10959,0.00138,0.0005,3.13173,3.97092,1.69664,0.00169805,0.00169805,0.00169805
124,123.037,3.36139,3.89534,1.59137,0.00266,0.12329,0.00162,0.0006,3.12801,3.96449,1.68766,0.00169557,0.00169557,0.00169557
125,124.331,3.15357,4.25837,1.74996,0.00329,0.15068,0.00198,0.0006,3.1638,3.91336,1.70352,0.0016931,0.0016931,0.0016931
126,125.46,3.36738,3.89122,1.63627,0.00329,0.15068,0.00198,0.0006,3.1638,3.91336,1.70352,0.00169063,0.00169063,0.00169063
127,126.744,3.40475,4.02365,1.70767,0.00424,0.19178,0.0028,0.00113,3.2364,3.83948,1.73112,0.00168815,0.00168815,0.00168815
128,128.063,3.37264,3.8302,1.64136,0.00455,0.20548,0.00297,0.00114,3.25011,3.79516,1.73634,0.00168567,0.00168567,0.00168567
129,128.827,3.30864,3.92434,1.64003,0.00431,0.20548,0.00297,0.00114,3.27067,3.79296,1.73317,0.0016832,0.0016832,0.0016832
130,129.709,3.29856,3.98934,1.68394,0.00422,0.21918,0.00307,0.00104,3.22064,3.77449,1.68202,0.00168073,0.00168073,0.00168073
131,130.52,3.30176,3.79413,1.48381,0.00546,0.28767,0.00495,0.00169,3.16017,3.733,1.63149,0.00167825,0.00167825,0.00167825
132,131.326,3.39562,3.92,1.59581,0.00585,0.30137,0.00766,0.00237,3.15936,3.68819,1.65771,0.00167577,0.00167577,0.00167577
133,132.176,3.29595,4.01806,1.62538,0.00599,0.27397,0.00825,0.00251,3.33146,3.67887,1.75915,0.0016733,0.0016733,0.0016733
134,132.937,3.35154,3.80136,1.61662,0.00599,0.27397,0.00825,0.00251,3.33146,3.67887,1.75915,0.00167083,0.00167083,0.00167083
135,133.726,3.28052,3.77869,1.54971,0.00552,0.20548,0.00641,0.00188,3.45769,3.87167,1.80585,0.00166835,0.00166835,0.00166835
136,134.496,3.24653,3.99406,1.6214,0.01047,0.15068,0.01537,0.00635,3.18671,4.03668,1.66255,0.00166588,0.00166588,0.00166588
137,135.534,3.24656,4.09905,1.82828,0.01023,0.26027,0.01911,0.00714,3.09601,3.93261,1.67253,0.0016634,0.0016634,0.0016634
138,136.648,3.20766,3.62417,1.58268,0.00783,0.36986,0.02457,0.00768,3.16097,3.6774,1.71552,0.00166092,0.00166092,0.00166092
139,137.598,3.39892,3.78237,1.68729,0.00862,0.47945,0.03788,0.01361,3.11355,3.5531,1.69403,0.00165845,0.00165845,0.00165845
140,138.632,3.22853,3.73446,1.68808,0.0081,0.46575,0.03012,0.01012,3.11339,3.49224,1.69514,0.00165598,0.00165598,0.00165598
141,139.381,3.25195,3.91432,1.6288,0.00857,0.49315,0.02678,0.00764,3.14006,3.45528,1.71755,0.0016535,0.0016535,0.0016535
142,140.151,3.23623,3.8628,1.54391,0.00857,0.49315,0.02678,0.00764,3.14006,3.45528,1.71755,0.00165102,0.00165102,0.00165102
143,140.936,3.33701,3.72787,1.59145,0.00952,0.54795,0.02677,0.00788,3.20872,3.42133,1.75029,0.00164855,0.00164855,0.00164855
144,141.714,3.16419,3.7848,1.54968,0.00941,0.53425,0.03911,0.01321,3.181,3.46721,1.73967,0.00164608,0.00164608,0.00164608
145,142.487,3.06218,3.65826,1.68583,0.01134,0.54795,0.05726,0.01914,3.14711,3.57133,1.72252,0.0016436,0.0016436,0.0016436
146,143.504,3.20707,3.71476,1.62149,0.01562,0.46575,0.07044,0.02289,3.12951,3.70885,1.71614,0.00164113,0.00164113,0.00164113
147,144.517,3.11001,3.57376,1.57084,0.0143,0.46575,0.07456,0.02277,3.09907,3.66434,1.71327,0.00163865,0.00163865,0.00163865
148,145.486,3.16824,3.39095,1.57792,0.01337,0.57534,0.1081,0.0378,2.99,3.49696,1.67782,0.00163618,0.00163618,0.00163618
149,146.447,3.32376,3.58478,1.62,0.01178,0.61644,0.10959,0.03513,3.02457,3.29346,1.69038,0.0016337,0.0016337,0.0016337
150,147.277,3.36769,3.17103,1.61325,0.01178,0.61644,0.10959,0.03513,3.02457,3.29346,1.69038,0.00163123,0.00163123,0.00163123
151,148.056,3.22582,3.29627,1.60847,0.06551,0.36986,0.10693,0.03551,3.04356,3.21778,1.7011,0.00162875,0.00162875,0.00162875
152,149.002,3.10861,3.364,1.4664,0.26829,0.13699,0.13999,0.05134,3.01672,3.15272,1.69086,0.00162628,0.00162628,0.00162628
153,150.006,3.23719,3.3606,1.66286,0.5184,0.16438,0.19109,0.06766,2.94865,3.04215,1.67136,0.0016238,0.0016238,0.0016238
154,151.185,3.15138,3.20339,1.5532,0.45504,0.23288,0.20974,0.08206,2.94331,2.89983,1.65719,0.00162132,0.00162132,0.00162132
155,152.155,3.11345,2.95354,1.50531,0.40553,0.26027,0.22235,0.09161,2.83639,2.78906,1.6362,0.00161885,0.00161885,0.00161885
156,153.126,3.12374,3.82043,1.52337,0.32982,0.26027,0.2067,0.08393,2.85514,2.74888,1.61413,0.00161638,0.00161638,0.00161638
157,153.882,3.20545,3.08126,1.58802,0.39852,0.27397,0.26585,0.10857,2.81768,2.61147,1.61627,0.0016139,0.0016139,0.0016139
158,154.834,2.98549,2.95395,1.48429,0.39852,0.27397,0.26585,0.10857,2.81768,2.61147,1.61627,0.00161142,0.00161142,0.00161142
159,155.843,2.93083,3.06143,1.43783,0.26259,0.27397,0.19081,0.05842,2.90821,2.78602,1.62186,0.00160895,0.00160895,0.00160895
160,156.617,2.80066,3.07008,1.49013,0.19444,0.17808,0.13342,0.04323,2.88347,2.83656,1.61705,0.00160648,0.00160648,0.00160648
161,157.372,2.88312,2.85476,1.52778,0.55622,0.30137,0.32026,0.12352,2.78799,2.52595,1.60495,0.001604,0.001604,0.001604
162,158.34,2.98944,3.05471,1.52658,0.4879,0.34247,0.34491,0.14452,2.75351,2.42442,1.58997,0.00160152,0.00160152,0.00160152
163,159.313,2.84441,2.71716,1.55136,0.51194,0.33051,0.35554,0.12917,2.77489,2.38303,1.59817,0.00159905,0.00159905,0.00159905
164,160.103,2.86269,2.85416,1.571,0.3493,0.27211,0.17552,0.05481,3.06651,2.60668,1.66472,0.00159658,0.00159658,0.00159658
165,160.906,2.8377,2.79798,1.48549,0.35091,0.24658,0.18491,0.04957,3.15902,2.49743,1.71245,0.0015941,0.0015941,0.0015941
166,161.659,2.98079,2.63506,1.59933,0.35091,0.24658,0.18491,0.04957,3.15902,2.49743,1.71245,0.00159162,0.00159162,0.00159162
167,162.409,3.05475,2.47001,1.5441,0.52853,0.28767,0.32177,0.088,2.93561,2.238,1.61329,0.00158915,0.00158915,0.00158915
168,163.152,2.80199,2.81906,1.47901,0.46807,0.39779,0.35607,0.1369,2.60859,2.35823,1.53424,0.00158668,0.00158668,0.00158668
169,163.968,2.73638,2.88167,1.41877,0.48272,0.38356,0.34447,0.15104,2.56352,2.41673,1.52888,0.0015842,0.0015842,0.0015842
170,164.886,2.64928,2.65878,1.47651,0.552,0.42466,0.39317,0.166,2.5532,2.26981,1.52322,0.00158173,0.00158173,0.00158173
171,165.985,2.64168,2.66751,1.44031,0.60918,0.36307,0.40448,0.14896,2.6369,2.19018,1.53164,0.00157925,0.00157925,0.00157925
172,166.84,2.80356,3.03182,1.56557,0.63407,0.36986,0.37524,0.11491,2.73526,2.25575,1.55906,0.00157678,0.00157678,0.00157678
173,167.606,2.69664,3.28943,1.51135,0.64096,0.34247,0.40525,0.12374,2.73091,2.20183,1.55686,0.0015743,0.0015743,0.0015743
174,168.374,2.71112,2.48677,1.41991,0.64096,0.34247,0.40525,0.12374,2.73091,2.20183,1.55686,0.00157182,0.00157182,0.00157182
175,169.147,2.75191,2.68058,1.57014,0.66848,0.39726,0.46386,0.15982,2.57603,2.12537,1.50343,0.00156935,0.00156935,0.00156935
176,170.107,2.53392,2.42058,1.41361,0.66913,0.45205,0.45251,0.18361,2.53838,2.23218,1.49362,0.00156688,0.00156688,0.00156688
177,171.107,2.5931,2.36755,1.44385,0.62062,0.43836,0.44778,0.19039,2.50062,2.26531,1.50788,0.0015644,0.0015644,0.0015644
178,172.075,2.52543,2.50984,1.35889,0.60675,0.465,0.47855,0.1832,2.4822,2.17781,1.47837,0.00156193,0.00156193,0.00156193
179,172.909,2.51314,2.50162,1.38899,0.7434,0.35616,0.44916,0.14821,2.60811,2.18005,1.49593,0.00155945,0.00155945,0.00155945
180,173.686,2.45568,2.40352,1.33739,0.71126,0.34247,0.38629,0.10466,2.74265,2.28122,1.52677,0.00155697,0.00155697,0.00155697
181,174.475,2.62443,2.22079,1.34075,0.77534,0.35616,0.41084,0.11249,2.72222,2.2485,1.53505,0.0015545,0.0015545,0.0015545
182,175.248,2.61649,2.19203,1.41851,0.77534,0.35616,0.41084,0.11249,2.72222,2.2485,1.53505,0.00155203,0.00155203,0.00155203
183,176.027,2.36579,2.19282,1.35559,0.73765,0.42466,0.47991,0.17129,2.48477,2.09602,1.43371,0.00154955,0.00154955,0.00154955
184,176.798,2.89319,2.8575,1.48403,0.60235,0.52055,0.51405,0.22728,2.33078,2.01798,1.40075,0.00154707,0.00154707,0.00154707
185,177.793,2.45026,2.2182,1.32141,0.69431,0.529,0.52408,0.24861,2.27748,2.07068,1.41473,0.0015446,0.0015446,0.0015446
186,178.806,2.29431,2.19409,1.27819,0.71129,0.50625,0.53182,0.22187,2.32432,2.00353,1.37918,0.00154213,0.00154213,0.00154213
187,179.583,2.31224,2.07626,1.35702,0.80243,0.44517,0.51078,0.16341,2.52783,1.96279,1.43293,0.00153965,0.00153965,0.00153965
188,180.492,2.36939,2.25822,1.57235,0.70889,0.49315,0.50744,0.16449,2.53239,1.98341,1.447,0.00153717,0.00153717,0.00153717
189,181.421,2.47035,2.1218,1.33274,0.80708,0.51585,0.55375,0.19337,2.43802,1.93778,1.42586,0.0015347,0.0015347,0.0015347
190,182.19,2.32994,1.90322,1.29566,0.80708,0.51585,0.55375,0.19337,2.43802,1.93778,1.42586,0.00153223,0.00153223,0.00153223
